project_id,project,category,opportunity_signal_grade,attention,reselection,money,activation,outcome,usage,purchase,repeat,friction,total_signal_volume,source_table
recent_n8n-community-node-for-shotium,N8n community node for Shotium,Developer Tools,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_a-comic-webtoon-reader-with-css-scroll-snap,"A comic/webtoon reader with CSS scroll-snap,",SaaS / Software,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_open-source-dataset-cleaner-for-jsonl,Open source dataset cleaner for JSONL,SaaS / Software,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_offline-music-practice-apps,Offline music practice apps,SaaS / Software,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_claypot,Claypot,AI Products,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_practice-where-countries-are-in-the,Practice where countries are in the,SaaS / Software,A: 行为链较完整,37,13,12,26,37,20,5,45,32,162,04_recent_project_feature_scores.csv
recent_memnest-local-first-memory-shared-by-pi,"Memnest, local-first memory shared by pi,",SaaS / Software,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_typegpu-realtime-physics-sandbox,TypeGPU Realtime Physics Sandbox,Hardware,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_free-english-shadowing-app-for-your,Free English shadowing app for your,SaaS / Software,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_turn-your-github-activity-into-a,Turn your GitHub activity into a,Developer Tools,B: 有重新选择和商业意图,3,3,2,1,0,0,0,0,0,7,04_recent_project_feature_scores.csv
recent_hn-mirror-with-image-previews,HN Mirror with Image Previews,SaaS / Software,D: 信号稀疏,0,0,0,0,0,0,0,0,0,1,04_recent_project_feature_scores.csv
recent_cardwall,Cardwall,AI Products,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_from-a-9mb-app-to-processing,From a 9MB app to processing,SaaS / Software,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_vibeguard,VibeGuard,AI Products,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_i-might-have-built-the-best,I might have built the best,AI Products,D: 信号稀疏,0,1,0,0,0,0,0,0,0,1,04_recent_project_feature_scores.csv
recent_live-ai-video-streams-that-write,Live AI video streams that write,AI Products,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_delete-yourself-from-data-brokers-without,Delete yourself from data brokers without,AI Products,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_ai-agents-for-osint-sigint,AI Agents for Osint/Sigint,AI Products,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_we-built-semantic-search-over-the,We built semantic search over the,AI Products,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_convert-png-and-jpg-to-clean,Convert PNG and JPG to clean,SaaS / Software,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_writing-a-3d-printing-slicer-from,Writing a 3D Printing Slicer from,SaaS / Software,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_a-slm-optimized-for-tool-calling,A SLM Optimized for Tool Calling,SaaS / Software,D: 信号稀疏,2,1,1,2,2,1,0,2,0,7,04_recent_project_feature_scores.csv
recent_documentation-ai-md,Documentation.ai.md,AI Products,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_ai-images-and-videos-from-text,"AI images and videos from text,",AI Products,A: 行为链较完整,3,1,3,4,4,3,0,5,2,15,04_recent_project_feature_scores.csv
recent_deckle,Deckle,SaaS / Software,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_ssh-ache,SSH Ache,Developer Tools,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_stop-that-shit,Stop That Shit,AI Products,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_moe-direct,Moe-Direct,AI Products,D: 信号稀疏,0,0,0,1,1,1,0,1,0,2,04_recent_project_feature_scores.csv
recent_ai-harness-that-lets-a-graph,AI Harness that lets a graph,AI Products,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_procedural-droid-sounds-for-microduck,Procedural Droid Sounds for Microduck,SaaS / Software,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_lumify,Lumify,AI Products,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_phpez,PhpEZ,AI Products,D: 信号稀疏,0,0,0,1,1,1,0,1,0,1,04_recent_project_feature_scores.csv
recent_open-source-local-whisper-flow-alternative,Open-Source Local Whisper Flow Alternative,SaaS / Software,D: 信号稀疏,0,5,0,6,4,4,0,6,3,14,04_recent_project_feature_scores.csv
recent_ubimage-an-iphone-app-that-draws,Ubimage an iPhone app that draws,Hardware,D: 信号稀疏,1,0,0,0,0,0,0,1,2,3,04_recent_project_feature_scores.csv
recent_3d-embodiment-of-your-git-repo,3D Embodiment of your Git repo,SaaS / Software,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_iatethis-a-local-first-meal-tracker,"iatethis, A local first meal tracker",AI Products,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_interactive-mcu-timeline,Interactive MCU Timeline,SaaS / Software,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_a-super-easy-way-to-capture,A super easy way to capture,SaaS / Software,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_shook,SHOOK,SaaS / Software,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_idea-miner,Idea Miner,SaaS / Software,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_layoverguard,LayoverGuard,SaaS / Software,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_i-was-getting-tired-of-looking,I was getting tired of looking,SaaS / Software,D: 信号稀疏,1,0,0,0,0,0,0,0,0,1,04_recent_project_feature_scores.csv
recent_scraper-that-probes-a-site-before,Scraper that probes a site before,SaaS / Software,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_skillbased-versioning-v1-0-2,Skillbased Versioning v1.0.2,SaaS / Software,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_too-many-articles-to-read-let,"Too many articles to read, let",SaaS / Software,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_datazen,DataZen,AI Products,D: 信号稀疏,1,1,0,1,1,1,0,2,1,5,04_recent_project_feature_scores.csv
recent_teamnaire,Teamnaire,AI Products,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_hexraid,HexRaid,AI Products,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_a-downloader-for-public-social-posts,"A downloader for public social posts,",Consumer Products,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_visual-workspace-to-design-and-operate,Visual workspace to design and operate,AI Products,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_turn-mineral-collections-into-3d-virtual,Turn mineral collections into 3D virtual,AI Products,D: 信号稀疏,0,0,0,1,1,1,0,1,0,1,04_recent_project_feature_scores.csv
recent_the-impact-that-made-the-moon,"The impact that made the Moon,",SaaS / Software,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_vt-code,VT Code,AI Products,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_pico-faces,Pico-Faces,SaaS / Software,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_laser-graffiti,Laser Graffiti,SaaS / Software,A: 行为链较完整,11,0,2,5,7,3,3,5,3,25,04_recent_project_feature_scores.csv
recent_stumpzlib,Stumpzlib,SaaS / Software,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_pictiur-image-converter-optimizer-and-resizer,"Pictiur: Image converter, optimizer and resizer,",AI Products,D: 信号稀疏,0,0,0,1,0,0,0,1,2,4,04_recent_project_feature_scores.csv
recent_toolchestrator,Toolchestrator,AI Products,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_qwiksi-a-cli-tool-for-adding,Qwiksi a CLI tool for adding,Developer Tools,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_niche,Niche,Developer Tools,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_deepseekgui,DeepSeekGUI,AI Products,D: 信号稀疏,0,0,0,1,0,0,0,0,0,1,04_recent_project_feature_scores.csv
recent_editorial-pr-and-guest-post-placements,"Editorial PR and guest post placements,",SaaS / Software,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_the-ui-ai-slop-game-no-one,The UI AI-Slop game. No one,AI Products,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_hikaru,Hikaru,SaaS / Software,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_snippety,Snippety,SaaS / Software,D: 信号稀疏,0,0,0,0,0,0,0,0,1,1,04_recent_project_feature_scores.csv
recent_player-vs-computer,Player vs. Computer,AI Products,A: 行为链较完整,7,6,5,9,7,5,1,8,2,25,04_recent_project_feature_scores.csv
recent_agentbridge,AgentBridge,AI Products,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_kith,Kith,AI Products,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_bora-praia,Bora Praia,AI Products,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_a-free-ai-news-briefing-agent,A free AI news briefing agent,AI Products,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_itsuki,Itsuki,AI Products,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_airtight,Airtight,AI Products,D: 信号稀疏,0,0,0,1,1,1,0,1,0,1,04_recent_project_feature_scores.csv
recent_doodle-ai-open-source-photo-to-doodle-avatar-generator,Doodle AI: open-source photo-to-doodle avatar generator,AI Products,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_explore-jvm-class-resolution-traces-as-interactive,Explore JVM class-resolution traces as interactive,AI Products,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_tokensift-an-open-sourced-token-efficiency-linter-for,"Tokensift, an open-sourced token-efficiency linter for",AI Products,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_visits-report,Visits.Report,SaaS / Software,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_amc-stocks-hub,AMC Stocks Hub,SaaS / Software,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_appscreenshots,AppScreenshots,SaaS / Software,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_slidex,SlideX,AI Products,D: 信号稀疏,0,0,0,0,0,0,0,1,1,1,04_recent_project_feature_scores.csv
recent_metis,Metis,AI Products,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_archlex-a-small-oss-language-for,ArchLex: a small OSS language for,Developer Tools,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_leiolai-ai-that-pays-users-for,"Leiolai, AI that pays users for",Hardware,D: 信号稀疏,0,0,0,0,0,0,0,1,1,1,04_recent_project_feature_scores.csv
recent_an-annotated-archive-of-s-1-filings,"An annotated archive of S-1 filings,",SaaS / Software,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_microvm-daemon-deploy-any-docker-image,"MicroVM daemon, deploy any Docker image",AI Products,D: 信号稀疏,1,1,0,0,0,0,0,0,0,2,04_recent_project_feature_scores.csv
recent_awe-radio-free-24-7-internet-radio,"Awe Radio, free 24/7 internet radio",SaaS / Software,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_nodeakt,NodeAkt,SaaS / Software,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_substack-and-x-and-reddit-and,Substack and X and Reddit and,SaaS / Software,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_darwin-vm,Darwin-VM,Hardware,D: 信号稀疏,0,0,0,2,1,1,0,2,2,4,04_recent_project_feature_scores.csv
recent_500-000-aol-instant-messenger-buddy-icons,"500,000+ AOL Instant Messenger Buddy Icons",AI Products,D: 信号稀疏,1,0,0,0,0,0,0,0,0,1,04_recent_project_feature_scores.csv
recent_sqlite-diff-log,SQLite-diff-log,SaaS / Software,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_a2acast,A2acast,AI Products,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_adriselab,AdRiseLab,AI Products,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_claude-code-skills,Claude Code Skills,SaaS / Software,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_scrinly,Scrinly,Developer Tools,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_kosh,Kosh,AI Products,D: 信号稀疏,0,0,0,0,0,0,0,1,1,2,04_recent_project_feature_scores.csv
recent_restore-real-urls-in-google-search,Restore real URLs in Google Search,SaaS / Software,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_kvist,Kvist,SaaS / Software,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_passively-earn-btc-sol-anthropic-for-using-claude,Passively Earn BTC/Sol/Anthropic for Using Claude,Marketplace / Platform Products,D: 信号稀疏,0,0,0,2,1,1,0,1,0,2,04_recent_project_feature_scores.csv
recent_porchweather,PorchWeather,Hardware,D: 信号稀疏,0,0,0,1,0,0,0,0,0,1,04_recent_project_feature_scores.csv
recent_helm-valuetrace,Helm ValueTrace,SaaS / Software,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_organize-chatgpt-and-claude-chats-never,Organize ChatGPT and Claude chats. Never,AI Products,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_consequence-gate,Consequence Gate,AI Products,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_cursor-buddy-get-archived-cursor-chats,"Cursor Buddy, get archived Cursor chats",SaaS / Software,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_dipstick-alerts,Dipstick Alerts,AI Products,D: 信号稀疏,1,0,0,1,2,1,1,1,0,4,04_recent_project_feature_scores.csv
recent_conduct-open-source-guardrails-for-llm-and,"Conduct, open-source guardrails for LLM and",AI Products,D: 信号稀疏,0,0,0,1,1,1,0,2,1,2,04_recent_project_feature_scores.csv
recent_sesame,Sesame,AI Products,D: 信号稀疏,0,0,0,0,0,0,0,1,1,1,04_recent_project_feature_scores.csv
recent_ios-app-for-learning-any-song,iOS app for learning any song,AI Products,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_alst,ALST,SaaS / Software,D: 信号稀疏,0,0,0,1,1,1,0,1,0,1,04_recent_project_feature_scores.csv
recent_use-fomo-to-3x-your-sales,Use FOMO to 3x your sales,SaaS / Software,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_boop,Boop,Hardware,D: 信号稀疏,0,0,0,1,1,0,0,0,0,2,04_recent_project_feature_scores.csv
recent_hi-agent,Hi agent,AI Products,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_nexora,Nexora,SaaS / Software,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_colrows,Colrows,SaaS / Software,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_ai-shipcheck,AI Shipcheck,AI Products,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_project-scorpions,Project Scorpions,SaaS / Software,D: 信号稀疏,1,0,0,0,0,0,0,0,0,1,04_recent_project_feature_scores.csv
recent_agentify-chat,Agentify Chat,AI Products,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_agentctl,Agentctl,AI Products,D: 信号稀疏,0,0,0,1,1,1,0,1,0,1,04_recent_project_feature_scores.csv
recent_splatit-self-hosted-game-servers-for-splatoon,SplatIt. Self-hosted game servers for Splatoon,Consumer Products,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_blast,Blast,B2B Services,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_a-retirement-planner-in-one-html,A retirement planner in one HTML,SaaS / Software,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_watermarks-remover-clean-llm-watermarks-from,Watermarks Remover: Clean LLM watermarks from,AI Products,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_contextswitch,ContextSwitch,AI Products,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_repobeats,Repobeats,AI Products,D: 信号稀疏,0,1,0,2,1,1,0,2,1,4,04_recent_project_feature_scores.csv
recent_the-million-dollar-homepage-but-it,"The Million Dollar Homepage, but it",SaaS / Software,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_the-ai-agent-that-works-inside,The AI agent that works inside,AI Products,A: 行为链较完整,46,23,22,62,38,36,0,63,38,199,04_recent_project_feature_scores.csv
recent_it-was-never-you,It Was Never You,AI Products,A: 行为链较完整,8298,2661,2407,8317,8088,5955,1228,10700,6737,36763,04_recent_project_feature_scores.csv
recent_featureflags-app,FeatureFlags.app,Developer Tools,D: 信号稀疏,0,0,0,1,1,1,0,1,0,1,04_recent_project_feature_scores.csv
recent_open-tool-for-testing-your-ai,Open tool for testing your AI,AI Products,A: 行为链较完整,17,7,5,18,14,11,0,20,9,58,04_recent_project_feature_scores.csv
recent_urml,URML,Hardware,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_adding-and-extending-integer-support-for,Adding and Extending Integer Support for,SaaS / Software,D: 信号稀疏,0,0,0,0,0,0,0,1,1,1,04_recent_project_feature_scores.csv
recent_i-read-648-banks-exchange-boards,I read 648 banks' exchange boards,AI Products,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_openlayer,OpenLayer,AI Products,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_cleanmysheet,CleanMySheet,SaaS / Software,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_get-agents-to-do-what-i,Get agents to do what I,AI Products,A: 行为链较完整,28,9,5,25,21,20,0,29,18,98,04_recent_project_feature_scores.csv
recent_outrip,OutRip,SaaS / Software,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_satroot,Satroot,SaaS / Software,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_ramanujan-computing-use-idle-computation-to-run,Ramanujan-computing: use idle computation to run,Hardware,D: 信号稀疏,1,1,0,3,1,1,0,2,1,6,04_recent_project_feature_scores.csv
recent_marktwin,Marktwin,AI Products,D: 信号稀疏,1,1,0,0,0,0,0,0,0,2,04_recent_project_feature_scores.csv
recent_fastpotify,Fastpotify,Developer Tools,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_ok-or-ko-the-pubg-of,OK or KO the PUBG of,SaaS / Software,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_openinstinct,OpenInstinct,AI Products,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_thorotest-is-a-source-available-test-management,ThoroTest is a source-available test management,AI Products,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_doormouse,Doormouse,AI Products,D: 信号稀疏,0,0,0,1,1,1,0,1,0,1,04_recent_project_feature_scores.csv
recent_millnew-ai,Millnew AI,Hardware,D: 信号稀疏,0,0,0,1,1,1,0,1,0,1,04_recent_project_feature_scores.csv
recent_streamcore,StreamCore,AI Products,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_infercrane,InferCrane,AI Products,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_argus-open-source-ai-agents-for-testing,"Argus, open-source AI agents for testing",AI Products,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_unknown-project,Unknown Project,AI Products,A: 行为链较完整,160,52,45,168,133,114,13,183,117,631,04_recent_project_feature_scores.csv
recent_i-built-a-mac-app-that,I built a Mac app that,SaaS / Software,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_agentconnect-shared-agents-with-separate-permissions,"AgentConnect, shared agents with separate permissions",AI Products,D: 信号稀疏,0,0,0,0,0,0,0,2,2,2,04_recent_project_feature_scores.csv
recent_grith,Grith,AI Products,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_coordination-layer-for-coding-agents,Coordination Layer for Coding Agents,AI Products,A: 行为链较完整,13,6,5,14,9,7,1,11,8,55,04_recent_project_feature_scores.csv
recent_dmx,dmx,AI Products,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_goodsaas,GoodSaaS,SaaS / Software,D: 信号稀疏,1,0,0,0,0,0,0,0,0,1,04_recent_project_feature_scores.csv
recent_nfc-energy-harvesting-pcb-business-card-with,NFC Energy-Harvesting PCB Business Card with,Hardware,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_skyroads,SkyRoads,SaaS / Software,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_free-domain-intelligence-engine,Free Domain Intelligence Engine,AI Products,D: 信号稀疏,1,1,0,2,2,2,0,2,0,4,04_recent_project_feature_scores.csv
recent_onlybots-chat,OnlyBots.chat,AI Products,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_cdai-cli,cdai cli,AI Products,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_text-editor-and-light-weight-publishing-platform,Text editor and light-weight publishing platform,Marketplace / Platform Products,D: 信号稀疏,0,1,0,2,1,1,0,1,1,4,04_recent_project_feature_scores.csv
recent_llm-inference-calculator,LLM Inference Calculator,AI Products,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_forth-mcp,Forth MCP,AI Products,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_i-built-a-tool-showing-how,I built a tool showing how,AI Products,D: 信号稀疏,3,1,0,2,3,2,0,2,0,8,04_recent_project_feature_scores.csv
recent_talos,Talos,AI Products,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_sudoreport,SudoReport,AI Products,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_loofah-meeting-transcription-into-a-local,"Loofah, meeting transcription into a local",SaaS / Software,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_texttile-a-multiplayer-blog-engine-for,"Texttile, a multiplayer blog engine for",AI Products,D: 信号稀疏,0,0,0,1,0,0,0,1,1,2,04_recent_project_feature_scores.csv
recent_wolfpack,Wolfpack,AI Products,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_sitemap-site,Sitemap.site,SaaS / Software,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_pay-to-rank-leaderboards-for-creators-and-products,Pay-to-rank leaderboards for creators and products,SaaS / Software,D: 信号稀疏,0,0,0,0,0,0,0,1,1,1,04_recent_project_feature_scores.csv
recent_html5-port-of-civilization-2-mge,HTML5 port of Civilization 2: MGE,AI Products,D: 信号稀疏,0,0,0,2,1,1,0,1,0,2,04_recent_project_feature_scores.csv
recent_pitchbin,PitchBin,AI Products,D: 信号稀疏,0,0,1,0,0,0,0,0,0,1,04_recent_project_feature_scores.csv
recent_i-made-a-manga-critique-site,I made a manga critique site,AI Products,D: 信号稀疏,1,0,0,0,0,0,0,0,0,1,04_recent_project_feature_scores.csv
recent_subsmith,SubSmith,AI Products,D: 信号稀疏,0,0,1,2,0,0,0,0,0,3,04_recent_project_feature_scores.csv
recent_jack-the-snipper,Jack the Snipper,AI Products,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_tavi,Tavi,SaaS / Software,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_live-football-data-clear-patterns-smart,Live football data. Clear patterns. Smart,SaaS / Software,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_mcp-server-that-drives-the-browser,MCP server that drives the browser,SaaS / Software,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_public-mcp-for-greek-price-comparison,Public MCP for Greek price comparison,Developer Tools,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_less-paper,Less Paper,Developer Tools,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
