product_id,product,category,outcome,problem_space,signal_id,signal_type,signal_volume,signal_growth,signal_acceleration,first_seen,peak_time,purchase_growth,usage_growth,replacement_growth,repeat_purchase_growth,lead_time_to_purchase_signal_years,correlation_same_year_to_outcome,correlation_lead1_to_outcome,data_window,data_quality_note
hardware_nas,NAS,Hardware,Success/Niche,network attached storage,01,Problem Recognition,87,4.0,9,2019,2025,2.9,1.404,2.25,2.5,0,0.694,-0.04,2018-2026,HN public discussion proxy; not direct sales data
consumer_dyson_vacuum,Dyson Vacuum,Consumer Products,Success,premium vacuum cleaner,17,Replacement,24,0.857,5,2019,2019,1.778,1.222,0.857,0.857,0,0.775,-0.1,2018-2026,HN public discussion proxy; not direct sales data
consumer_dyson_vacuum,Dyson Vacuum,Consumer Products,Success,premium vacuum cleaner,18,Switching,0,1.0,0,,2018,1.778,1.222,0.857,0.857,,,,2018-2026,HN public discussion proxy; not direct sales data
consumer_dyson_vacuum,Dyson Vacuum,Consumer Products,Success,premium vacuum cleaner,19,Upgrade,7,0.75,2,2019,2019,1.778,1.222,0.857,0.857,0,0.714,-0.2,2018-2026,HN public discussion proxy; not direct sales data
consumer_dyson_vacuum,Dyson Vacuum,Consumer Products,Success,premium vacuum cleaner,20,Repeat Purchase,15,0.857,2,2018,2019,1.778,1.222,0.857,0.857,1,0.14,0.02,2018-2026,HN public discussion proxy; not direct sales data
consumer_tile_tracker,Tile Tracker,Consumer Products,Mixed/Declined,item tracker,01,Problem Recognition,6245,1.166,217,2018,2022,0.872,1.022,1.397,1.283,0,0.534,0.257,2018-2026,HN public discussion proxy; not direct sales data
consumer_tile_tracker,Tile Tracker,Consumer Products,Mixed/Declined,item tracker,02,Search,2161,0.278,125,2018,2021,0.872,1.022,1.397,1.283,0,-0.064,0.387,2018-2026,HN public discussion proxy; not direct sales data
consumer_tile_tracker,Tile Tracker,Consumer Products,Mixed/Declined,item tracker,03,Recommendation Seeking,1054,3.797,179,2018,2022,0.872,1.022,1.397,1.283,0,0.127,-0.115,2018-2026,HN public discussion proxy; not direct sales data
consumer_tile_tracker,Tile Tracker,Consumer Products,Mixed/Declined,item tracker,04,Solution Discovery,3767,1.296,236,2018,2025,0.872,1.022,1.397,1.283,0,0.659,0.066,2018-2026,HN public discussion proxy; not direct sales data
consumer_tile_tracker,Tile Tracker,Consumer Products,Mixed/Declined,item tracker,05,Comparison,1541,1.659,79,2018,2025,0.872,1.022,1.397,1.283,0,0.327,-0.056,2018-2026,HN public discussion proxy; not direct sales data
consumer_tile_tracker,Tile Tracker,Consumer Products,Mixed/Declined,item tracker,06,Alternative Seeking,1120,0.795,75,2018,2022,0.872,1.022,1.397,1.283,0,0.159,0.627,2018-2026,HN public discussion proxy; not direct sales data
consumer_tile_tracker,Tile Tracker,Consumer Products,Mixed/Declined,item tracker,07,Vendor / Provider Search,586,1.351,20,2018,2022,0.872,1.022,1.397,1.283,0,0.535,0.446,2018-2026,HN public discussion proxy; not direct sales data
consumer_tile_tracker,Tile Tracker,Consumer Products,Mixed/Declined,item tracker,08,Pricing / Quote,679,1.882,32,2018,2025,0.872,1.022,1.397,1.283,0,0.259,-0.185,2018-2026,HN public discussion proxy; not direct sales data
consumer_tile_tracker,Tile Tracker,Consumer Products,Mixed/Declined,item tracker,09,Purchase Intent,516,1.03,27,2018,2023,0.872,1.022,1.397,1.283,0,0.558,0.295,2018-2026,HN public discussion proxy; not direct sales data
consumer_tile_tracker,Tile Tracker,Consumer Products,Mixed/Declined,item tracker,10,Purchase,953,0.872,32,2018,2022,0.872,1.022,1.397,1.283,0,0.669,0.215,2018-2026,HN public discussion proxy; not direct sales data
consumer_tile_tracker,Tile Tracker,Consumer Products,Mixed/Declined,item tracker,11,Trial,1078,1.611,41,2018,2021,0.872,1.022,1.397,1.283,0,0.49,0.119,2018-2026,HN public discussion proxy; not direct sales data
consumer_tile_tracker,Tile Tracker,Consumer Products,Mixed/Declined,item tracker,12,Installation / Onboarding,1427,1.714,117,2018,2025,0.872,1.022,1.397,1.283,0,-0.211,-0.263,2018-2026,HN public discussion proxy; not direct sales data
consumer_tile_tracker,Tile Tracker,Consumer Products,Mixed/Declined,item tracker,13,Usage,5634,1.022,695,2018,2022,0.872,1.022,1.397,1.283,0,0.992,-0.233,2018-2026,HN public discussion proxy; not direct sales data
consumer_tile_tracker,Tile Tracker,Consumer Products,Mixed/Declined,item tracker,14,Failure / Friction,1841,4.29,363,2018,2025,0.872,1.022,1.397,1.283,0,0.649,-0.197,2018-2026,HN public discussion proxy; not direct sales data
consumer_tile_tracker,Tile Tracker,Consumer Products,Mixed/Declined,item tracker,15,Support,2688,1.598,435,2018,2025,0.872,1.022,1.397,1.283,0,-0.265,-0.504,2018-2026,HN public discussion proxy; not direct sales data
consumer_tile_tracker,Tile Tracker,Consumer Products,Mixed/Declined,item tracker,16,Dissatisfaction,134,1.762,32,2018,2022,0.872,1.022,1.397,1.283,0,0.441,-0.293,2018-2026,HN public discussion proxy; not direct sales data
consumer_tile_tracker,Tile Tracker,Consumer Products,Mixed/Declined,item tracker,17,Replacement,371,1.397,24,2018,2021,0.872,1.022,1.397,1.283,0,0.359,0.19,2018-2026,HN public discussion proxy; not direct sales data
consumer_tile_tracker,Tile Tracker,Consumer Products,Mixed/Declined,item tracker,18,Switching,332,1.9,29,2018,2025,0.872,1.022,1.397,1.283,0,-0.027,-0.111,2018-2026,HN public discussion proxy; not direct sales data
consumer_tile_tracker,Tile Tracker,Consumer Products,Mixed/Declined,item tracker,19,Upgrade,589,1.035,26,2018,2021,0.872,1.022,1.397,1.283,0,0.363,0.844,2018-2026,HN public discussion proxy; not direct sales data
consumer_tile_tracker,Tile Tracker,Consumer Products,Mixed/Declined,item tracker,20,Repeat Purchase,355,1.283,14,2018,2022,0.872,1.022,1.397,1.283,0,0.519,0.139,2018-2026,HN public discussion proxy; not direct sales data
b2b_fractional_cfo,Fractional CFO,B2B Services,Service category,finance leadership service,01,Problem Recognition,228,0.438,35,2018,2022,0.625,0.62,1.0,2.333,0,0.067,0.394,2018-2026,HN public discussion proxy; not direct sales data
b2b_fractional_cfo,Fractional CFO,B2B Services,Service category,finance leadership service,02,Search,109,0.935,20,2018,2018,0.625,0.62,1.0,2.333,0,0.118,-0.603,2018-2026,HN public discussion proxy; not direct sales data
b2b_fractional_cfo,Fractional CFO,B2B Services,Service category,finance leadership service,03,Recommendation Seeking,44,0.833,5,2018,2023,0.625,0.62,1.0,2.333,0,-0.56,0.257,2018-2026,HN public discussion proxy; not direct sales data
b2b_fractional_cfo,Fractional CFO,B2B Services,Service category,finance leadership service,04,Solution Discovery,424,1.21,14,2018,2022,0.625,0.62,1.0,2.333,0,0.244,0.447,2018-2026,HN public discussion proxy; not direct sales data
b2b_fractional_cfo,Fractional CFO,B2B Services,Service category,finance leadership service,05,Comparison,44,2.0,7,2018,2023,0.625,0.62,1.0,2.333,0,0.14,-0.58,2018-2026,HN public discussion proxy; not direct sales data
b2b_fractional_cfo,Fractional CFO,B2B Services,Service category,finance leadership service,06,Alternative Seeking,78,2.0,11,2018,2022,0.625,0.62,1.0,2.333,0,0.373,0.203,2018-2026,HN public discussion proxy; not direct sales data
b2b_fractional_cfo,Fractional CFO,B2B Services,Service category,finance leadership service,07,Vendor / Provider Search,28,0.7,6,2019,2019,0.625,0.62,1.0,2.333,-1,-0.365,0.491,2018-2026,HN public discussion proxy; not direct sales data
b2b_fractional_cfo,Fractional CFO,B2B Services,Service category,finance leadership service,08,Pricing / Quote,31,1.625,7,2018,2026,0.625,0.62,1.0,2.333,0,-0.193,0.12,2018-2026,HN public discussion proxy; not direct sales data
b2b_fractional_cfo,Fractional CFO,B2B Services,Service category,finance leadership service,09,Purchase Intent,23,1.2,4,2019,2020,0.625,0.62,1.0,2.333,-1,0.459,-0.178,2018-2026,HN public discussion proxy; not direct sales data
b2b_fractional_cfo,Fractional CFO,B2B Services,Service category,finance leadership service,10,Purchase,29,0.625,3,2018,2021,0.625,0.62,1.0,2.333,0,-0.111,0.353,2018-2026,HN public discussion proxy; not direct sales data
b2b_fractional_cfo,Fractional CFO,B2B Services,Service category,finance leadership service,11,Trial,57,0.474,7,2018,2019,0.625,0.62,1.0,2.333,0,-0.194,0.698,2018-2026,HN public discussion proxy; not direct sales data
b2b_fractional_cfo,Fractional CFO,B2B Services,Service category,finance leadership service,12,Installation / Onboarding,29,0.25,4,2018,2019,0.625,0.62,1.0,2.333,0,-0.005,0.15,2018-2026,HN public discussion proxy; not direct sales data
b2b_fractional_cfo,Fractional CFO,B2B Services,Service category,finance leadership service,13,Usage,225,0.62,52,2018,2020,0.625,0.62,1.0,2.333,0,0.989,-0.687,2018-2026,HN public discussion proxy; not direct sales data
b2b_fractional_cfo,Fractional CFO,B2B Services,Service category,finance leadership service,14,Failure / Friction,197,0.569,17,2018,2021,0.625,0.62,1.0,2.333,0,0.38,0.219,2018-2026,HN public discussion proxy; not direct sales data
b2b_fractional_cfo,Fractional CFO,B2B Services,Service category,finance leadership service,15,Support,223,0.816,25,2018,2022,0.625,0.62,1.0,2.333,0,0.093,0.442,2018-2026,HN public discussion proxy; not direct sales data
b2b_fractional_cfo,Fractional CFO,B2B Services,Service category,finance leadership service,16,Dissatisfaction,11,0.5,3,2020,2020,0.625,0.62,1.0,2.333,-2,0.309,-0.568,2018-2026,HN public discussion proxy; not direct sales data
b2b_fractional_cfo,Fractional CFO,B2B Services,Service category,finance leadership service,17,Replacement,18,1.0,5,2019,2022,0.625,0.62,1.0,2.333,-1,0.345,-0.159,2018-2026,HN public discussion proxy; not direct sales data
b2b_fractional_cfo,Fractional CFO,B2B Services,Service category,finance leadership service,18,Switching,9,2.0,2,2021,2021,0.625,0.62,1.0,2.333,-3,-0.678,0.636,2018-2026,HN public discussion proxy; not direct sales data
b2b_fractional_cfo,Fractional CFO,B2B Services,Service category,finance leadership service,19,Upgrade,17,0.286,3,2019,2019,0.625,0.62,1.0,2.333,-1,-0.336,0.686,2018-2026,HN public discussion proxy; not direct sales data
b2b_fractional_cfo,Fractional CFO,B2B Services,Service category,finance leadership service,20,Repeat Purchase,13,2.333,5,2021,2026,0.625,0.62,1.0,2.333,-3,0.041,0.653,2018-2026,HN public discussion proxy; not direct sales data
b2b_dev_shop,Software Development Agency,B2B Services,Service category,outsourced software development,01,Problem Recognition,185,1.091,9,2018,2022,0.625,1.361,0.667,1.0,0,0.087,0.254,2018-2026,HN public discussion proxy; not direct sales data
b2b_dev_shop,Software Development Agency,B2B Services,Service category,outsourced software development,02,Search,268,0.754,19,2018,2023,0.625,1.361,0.667,1.0,0,0.338,-0.447,2018-2026,HN public discussion proxy; not direct sales data
b2b_dev_shop,Software Development Agency,B2B Services,Service category,outsourced software development,03,Recommendation Seeking,33,1.25,5,2020,2024,0.625,1.361,0.667,1.0,-2,-0.116,0.295,2018-2026,HN public discussion proxy; not direct sales data
b2b_dev_shop,Software Development Agency,B2B Services,Service category,outsourced software development,04,Solution Discovery,204,1.727,17,2018,2022,0.625,1.361,0.667,1.0,0,0.046,-0.086,2018-2026,HN public discussion proxy; not direct sales data
b2b_dev_shop,Software Development Agency,B2B Services,Service category,outsourced software development,05,Comparison,22,4.0,8,2020,2025,0.625,1.361,0.667,1.0,-2,0.736,-0.349,2018-2026,HN public discussion proxy; not direct sales data
b2b_dev_shop,Software Development Agency,B2B Services,Service category,outsourced software development,06,Alternative Seeking,30,3.0,7,2018,2021,0.625,1.361,0.667,1.0,0,0.331,0.332,2018-2026,HN public discussion proxy; not direct sales data
b2b_dev_shop,Software Development Agency,B2B Services,Service category,outsourced software development,07,Vendor / Provider Search,30,2.75,2,2019,2024,0.625,1.361,0.667,1.0,-1,0.184,0.138,2018-2026,HN public discussion proxy; not direct sales data
b2b_dev_shop,Software Development Agency,B2B Services,Service category,outsourced software development,08,Pricing / Quote,10,1.25,2,2018,2024,0.625,1.361,0.667,1.0,0,-0.725,0.57,2018-2026,HN public discussion proxy; not direct sales data
b2b_dev_shop,Software Development Agency,B2B Services,Service category,outsourced software development,09,Purchase Intent,16,1.0,3,2018,2022,0.625,1.361,0.667,1.0,0,0.019,0.025,2018-2026,HN public discussion proxy; not direct sales data
b2b_dev_shop,Software Development Agency,B2B Services,Service category,outsourced software development,10,Purchase,15,0.625,2,2018,2019,0.625,1.361,0.667,1.0,0,0.36,-0.731,2018-2026,HN public discussion proxy; not direct sales data
b2b_dev_shop,Software Development Agency,B2B Services,Service category,outsourced software development,11,Trial,14,2.667,5,2021,2025,0.625,1.361,0.667,1.0,-3,0.838,-0.522,2018-2026,HN public discussion proxy; not direct sales data
b2b_dev_shop,Software Development Agency,B2B Services,Service category,outsourced software development,12,Installation / Onboarding,20,1.167,3,2018,2020,0.625,1.361,0.667,1.0,0,-0.262,0.622,2018-2026,HN public discussion proxy; not direct sales data
b2b_dev_shop,Software Development Agency,B2B Services,Service category,outsourced software development,13,Usage,188,1.361,16,2018,2025,0.625,1.361,0.667,1.0,0,0.988,-0.46,2018-2026,HN public discussion proxy; not direct sales data
b2b_dev_shop,Software Development Agency,B2B Services,Service category,outsourced software development,14,Failure / Friction,150,1.111,12,2018,2022,0.625,1.361,0.667,1.0,0,0.408,-0.091,2018-2026,HN public discussion proxy; not direct sales data
b2b_dev_shop,Software Development Agency,B2B Services,Service category,outsourced software development,15,Support,134,1.526,11,2018,2022,0.625,1.361,0.667,1.0,0,0.578,-0.429,2018-2026,HN public discussion proxy; not direct sales data
b2b_dev_shop,Software Development Agency,B2B Services,Service category,outsourced software development,16,Dissatisfaction,2,1.0,1,,2021,0.625,1.361,0.667,1.0,,0.503,-0.023,2018-2026,HN public discussion proxy; not direct sales data
b2b_dev_shop,Software Development Agency,B2B Services,Service category,outsourced software development,17,Replacement,4,0.667,1,,2018,0.625,1.361,0.667,1.0,,0.011,-0.157,2018-2026,HN public discussion proxy; not direct sales data
b2b_dev_shop,Software Development Agency,B2B Services,Service category,outsourced software development,18,Switching,6,0.75,2,2018,2018,0.625,1.361,0.667,1.0,0,0.02,-0.415,2018-2026,HN public discussion proxy; not direct sales data
b2b_dev_shop,Software Development Agency,B2B Services,Service category,outsourced software development,19,Upgrade,16,0.5,3,2018,2018,0.625,1.361,0.667,1.0,0,-0.235,0.481,2018-2026,HN public discussion proxy; not direct sales data
b2b_dev_shop,Software Development Agency,B2B Services,Service category,outsourced software development,20,Repeat Purchase,6,1.0,2,2018,2018,0.625,1.361,0.667,1.0,0,-0.808,0.639,2018-2026,HN public discussion proxy; not direct sales data
b2b_cybersecurity_consulting,Cybersecurity Consulting,B2B Services,Service category,security consulting,01,Problem Recognition,33,0.667,4,2018,2022,0.5,1.125,1.0,1.0,0,-0.291,0.668,2018-2026,HN public discussion proxy; not direct sales data
b2b_cybersecurity_consulting,Cybersecurity Consulting,B2B Services,Service category,security consulting,02,Search,65,3.0,9,2020,2021,0.5,1.125,1.0,1.0,-2,-0.411,0.006,2018-2026,HN public discussion proxy; not direct sales data
b2b_cybersecurity_consulting,Cybersecurity Consulting,B2B Services,Service category,security consulting,03,Recommendation Seeking,8,1.667,3,2020,2025,0.5,1.125,1.0,1.0,-2,0.079,-0.516,2018-2026,HN public discussion proxy; not direct sales data
b2b_cybersecurity_consulting,Cybersecurity Consulting,B2B Services,Service category,security consulting,04,Solution Discovery,28,3.667,6,2020,2022,0.5,1.125,1.0,1.0,-2,-0.275,0.153,2018-2026,HN public discussion proxy; not direct sales data
b2b_cybersecurity_consulting,Cybersecurity Consulting,B2B Services,Service category,security consulting,05,Comparison,5,0.75,1,2018,2018,0.5,1.125,1.0,1.0,0,-0.115,0.061,2018-2026,HN public discussion proxy; not direct sales data
b2b_cybersecurity_consulting,Cybersecurity Consulting,B2B Services,Service category,security consulting,06,Alternative Seeking,4,1.5,2,2022,2022,0.5,1.125,1.0,1.0,-4,0.115,0.448,2018-2026,HN public discussion proxy; not direct sales data
b2b_cybersecurity_consulting,Cybersecurity Consulting,B2B Services,Service category,security consulting,07,Vendor / Provider Search,9,1.5,2,2023,2023,0.5,1.125,1.0,1.0,-5,0.289,0.124,2018-2026,HN public discussion proxy; not direct sales data
b2b_cybersecurity_consulting,Cybersecurity Consulting,B2B Services,Service category,security consulting,08,Pricing / Quote,2,1.0,1,,2020,0.5,1.125,1.0,1.0,,0.189,-0.646,2018-2026,HN public discussion proxy; not direct sales data
b2b_cybersecurity_consulting,Cybersecurity Consulting,B2B Services,Service category,security consulting,09,Purchase Intent,2,0.667,1,,2019,0.5,1.125,1.0,1.0,,0.378,0.547,2018-2026,HN public discussion proxy; not direct sales data
b2b_cybersecurity_consulting,Cybersecurity Consulting,B2B Services,Service category,security consulting,10,Purchase,3,0.5,1,2018,2018,0.5,1.125,1.0,1.0,0,-0.118,-0.17,2018-2026,HN public discussion proxy; not direct sales data
b2b_cybersecurity_consulting,Cybersecurity Consulting,B2B Services,Service category,security consulting,11,Trial,4,1.333,1,,2018,0.5,1.125,1.0,1.0,,-0.158,-0.6,2018-2026,HN public discussion proxy; not direct sales data
b2b_cybersecurity_consulting,Cybersecurity Consulting,B2B Services,Service category,security consulting,12,Installation / Onboarding,9,0.8,1,2019,2019,0.5,1.125,1.0,1.0,-1,0.0,0.689,2018-2026,HN public discussion proxy; not direct sales data
b2b_cybersecurity_consulting,Cybersecurity Consulting,B2B Services,Service category,security consulting,13,Usage,33,1.125,4,2019,2023,0.5,1.125,1.0,1.0,-1,0.914,-0.138,2018-2026,HN public discussion proxy; not direct sales data
b2b_cybersecurity_consulting,Cybersecurity Consulting,B2B Services,Service category,security consulting,14,Failure / Friction,19,0.571,3,2018,2023,0.5,1.125,1.0,1.0,0,0.794,-0.184,2018-2026,HN public discussion proxy; not direct sales data
b2b_cybersecurity_consulting,Cybersecurity Consulting,B2B Services,Service category,security consulting,15,Support,36,2.667,11,2020,2021,0.5,1.125,1.0,1.0,-2,-0.642,0.148,2018-2026,HN public discussion proxy; not direct sales data
b2b_cybersecurity_consulting,Cybersecurity Consulting,B2B Services,Service category,security consulting,16,Dissatisfaction,0,1.0,0,,2018,0.5,1.125,1.0,1.0,,,,2018-2026,HN public discussion proxy; not direct sales data
b2b_cybersecurity_consulting,Cybersecurity Consulting,B2B Services,Service category,security consulting,17,Replacement,0,1.0,0,,2018,0.5,1.125,1.0,1.0,,,,2018-2026,HN public discussion proxy; not direct sales data
b2b_cybersecurity_consulting,Cybersecurity Consulting,B2B Services,Service category,security consulting,18,Switching,0,1.0,0,,2018,0.5,1.125,1.0,1.0,,,,2018-2026,HN public discussion proxy; not direct sales data
b2b_cybersecurity_consulting,Cybersecurity Consulting,B2B Services,Service category,security consulting,19,Upgrade,3,1.0,2,2020,2020,0.5,1.125,1.0,1.0,-2,0.471,-0.788,2018-2026,HN public discussion proxy; not direct sales data
b2b_cybersecurity_consulting,Cybersecurity Consulting,B2B Services,Service category,security consulting,20,Repeat Purchase,0,1.0,0,,2018,0.5,1.125,1.0,1.0,,,,2018-2026,HN public discussion proxy; not direct sales data
b2b_hr_outsourcing,HR Outsourcing,B2B Services,Service category,outsourced HR operations,01,Problem Recognition,22,1.5,3,2020,2022,1.0,0.857,1.5,1.5,,0.111,-0.055,2018-2026,HN public discussion proxy; not direct sales data
b2b_hr_outsourcing,HR Outsourcing,B2B Services,Service category,outsourced HR operations,02,Search,18,0.8,3,2019,2021,1.0,0.857,1.5,1.5,,-0.224,0.46,2018-2026,HN public discussion proxy; not direct sales data
b2b_hr_outsourcing,HR Outsourcing,B2B Services,Service category,outsourced HR operations,03,Recommendation Seeking,3,0.667,1,,2019,1.0,0.857,1.5,1.5,,0.277,-0.518,2018-2026,HN public discussion proxy; not direct sales data
b2b_hr_outsourcing,HR Outsourcing,B2B Services,Service category,outsourced HR operations,04,Solution Discovery,12,0.667,3,2018,2021,1.0,0.857,1.5,1.5,,0.336,0.213,2018-2026,HN public discussion proxy; not direct sales data
b2b_hr_outsourcing,HR Outsourcing,B2B Services,Service category,outsourced HR operations,05,Comparison,7,0.4,1,2018,2018,1.0,0.857,1.5,1.5,,-0.609,0.185,2018-2026,HN public discussion proxy; not direct sales data
b2b_hr_outsourcing,HR Outsourcing,B2B Services,Service category,outsourced HR operations,06,Alternative Seeking,8,0.286,5,2019,2019,1.0,0.857,1.5,1.5,,0.412,-0.423,2018-2026,HN public discussion proxy; not direct sales data
b2b_hr_outsourcing,HR Outsourcing,B2B Services,Service category,outsourced HR operations,07,Vendor / Provider Search,3,0.667,1,,2018,1.0,0.857,1.5,1.5,,0.158,0.11,2018-2026,HN public discussion proxy; not direct sales data
b2b_hr_outsourcing,HR Outsourcing,B2B Services,Service category,outsourced HR operations,08,Pricing / Quote,2,1.0,1,,2021,1.0,0.857,1.5,1.5,,-0.06,0.316,2018-2026,HN public discussion proxy; not direct sales data
b2b_hr_outsourcing,HR Outsourcing,B2B Services,Service category,outsourced HR operations,09,Purchase Intent,2,2.0,1,,2025,1.0,0.857,1.5,1.5,,0.344,-0.069,2018-2026,HN public discussion proxy; not direct sales data
b2b_hr_outsourcing,HR Outsourcing,B2B Services,Service category,outsourced HR operations,10,Purchase,3,1.0,1,,2019,1.0,0.857,1.5,1.5,,0.87,-0.267,2018-2026,HN public discussion proxy; not direct sales data
b2b_hr_outsourcing,HR Outsourcing,B2B Services,Service category,outsourced HR operations,11,Trial,5,1.0,2,2021,2021,1.0,0.857,1.5,1.5,,-0.417,0.709,2018-2026,HN public discussion proxy; not direct sales data
b2b_hr_outsourcing,HR Outsourcing,B2B Services,Service category,outsourced HR operations,12,Installation / Onboarding,2,1.5,1,,2020,1.0,0.857,1.5,1.5,,0.075,-0.386,2018-2026,HN public discussion proxy; not direct sales data
b2b_hr_outsourcing,HR Outsourcing,B2B Services,Service category,outsourced HR operations,13,Usage,13,0.857,3,2019,2019,1.0,0.857,1.5,1.5,,0.869,-0.587,2018-2026,HN public discussion proxy; not direct sales data
b2b_hr_outsourcing,HR Outsourcing,B2B Services,Service category,outsourced HR operations,14,Failure / Friction,34,0.429,8,2018,2019,1.0,0.857,1.5,1.5,,0.393,-0.336,2018-2026,HN public discussion proxy; not direct sales data
b2b_hr_outsourcing,HR Outsourcing,B2B Services,Service category,outsourced HR operations,15,Support,12,2.333,5,2020,2025,1.0,0.857,1.5,1.5,,0.32,-0.531,2018-2026,HN public discussion proxy; not direct sales data
b2b_hr_outsourcing,HR Outsourcing,B2B Services,Service category,outsourced HR operations,16,Dissatisfaction,0,1.0,0,,2018,1.0,0.857,1.5,1.5,,,,2018-2026,HN public discussion proxy; not direct sales data
b2b_hr_outsourcing,HR Outsourcing,B2B Services,Service category,outsourced HR operations,17,Replacement,3,1.5,2,2022,2022,1.0,0.857,1.5,1.5,,0.28,0.115,2018-2026,HN public discussion proxy; not direct sales data
b2b_hr_outsourcing,HR Outsourcing,B2B Services,Service category,outsourced HR operations,18,Switching,0,1.0,0,,2018,1.0,0.857,1.5,1.5,,,,2018-2026,HN public discussion proxy; not direct sales data
b2b_hr_outsourcing,HR Outsourcing,B2B Services,Service category,outsourced HR operations,19,Upgrade,0,1.0,0,,2018,1.0,0.857,1.5,1.5,,,,2018-2026,HN public discussion proxy; not direct sales data
b2b_hr_outsourcing,HR Outsourcing,B2B Services,Service category,outsourced HR operations,20,Repeat Purchase,1,1.5,1,,2025,1.0,0.857,1.5,1.5,,0.494,-0.069,2018-2026,HN public discussion proxy; not direct sales data
b2b_logistics_broker,Logistics Broker,B2B Services,Service category,freight and logistics brokerage,01,Problem Recognition,76,1.0,4,2018,2022,1.0,1.667,1.5,1.5,2,0.69,0.135,2018-2026,HN public discussion proxy; not direct sales data
b2b_logistics_broker,Logistics Broker,B2B Services,Service category,freight and logistics brokerage,02,Search,20,1.167,4,2019,2022,1.0,1.667,1.5,1.5,1,0.566,-0.496,2018-2026,HN public discussion proxy; not direct sales data
b2b_logistics_broker,Logistics Broker,B2B Services,Service category,freight and logistics brokerage,03,Recommendation Seeking,12,0.75,1,2020,2020,1.0,1.667,1.5,1.5,0,0.213,0.944,2018-2026,HN public discussion proxy; not direct sales data
b2b_logistics_broker,Logistics Broker,B2B Services,Service category,freight and logistics brokerage,04,Solution Discovery,36,1.556,3,2018,2025,1.0,1.667,1.5,1.5,2,0.221,0.033,2018-2026,HN public discussion proxy; not direct sales data
b2b_logistics_broker,Logistics Broker,B2B Services,Service category,freight and logistics brokerage,05,Comparison,12,1.4,3,2019,2019,1.0,1.667,1.5,1.5,1,0.33,-0.55,2018-2026,HN public discussion proxy; not direct sales data
b2b_logistics_broker,Logistics Broker,B2B Services,Service category,freight and logistics brokerage,06,Alternative Seeking,14,0.5,3,2019,2023,1.0,1.667,1.5,1.5,1,-0.043,0.204,2018-2026,HN public discussion proxy; not direct sales data
b2b_logistics_broker,Logistics Broker,B2B Services,Service category,freight and logistics brokerage,07,Vendor / Provider Search,7,1.333,2,2020,2020,1.0,1.667,1.5,1.5,0,0.467,-0.266,2018-2026,HN public discussion proxy; not direct sales data
b2b_logistics_broker,Logistics Broker,B2B Services,Service category,freight and logistics brokerage,08,Pricing / Quote,13,3.0,3,2020,2022,1.0,1.667,1.5,1.5,0,0.683,0.104,2018-2026,HN public discussion proxy; not direct sales data
b2b_logistics_broker,Logistics Broker,B2B Services,Service category,freight and logistics brokerage,09,Purchase Intent,8,1.0,2,2020,2020,1.0,1.667,1.5,1.5,0,-0.546,0.652,2018-2026,HN public discussion proxy; not direct sales data
b2b_logistics_broker,Logistics Broker,B2B Services,Service category,freight and logistics brokerage,10,Purchase,13,1.0,2,2020,2021,1.0,1.667,1.5,1.5,0,0.014,0.347,2018-2026,HN public discussion proxy; not direct sales data
b2b_logistics_broker,Logistics Broker,B2B Services,Service category,freight and logistics brokerage,11,Trial,16,1.25,3,2019,2021,1.0,1.667,1.5,1.5,1,0.342,0.581,2018-2026,HN public discussion proxy; not direct sales data
b2b_logistics_broker,Logistics Broker,B2B Services,Service category,freight and logistics brokerage,12,Installation / Onboarding,12,0.8,1,2019,2020,1.0,1.667,1.5,1.5,1,-0.152,0.461,2018-2026,HN public discussion proxy; not direct sales data
b2b_logistics_broker,Logistics Broker,B2B Services,Service category,freight and logistics brokerage,13,Usage,49,1.667,12,2018,2025,1.0,1.667,1.5,1.5,2,0.954,-0.5,2018-2026,HN public discussion proxy; not direct sales data
b2b_logistics_broker,Logistics Broker,B2B Services,Service category,freight and logistics brokerage,14,Failure / Friction,37,1.8,5,2019,2020,1.0,1.667,1.5,1.5,1,0.027,0.807,2018-2026,HN public discussion proxy; not direct sales data
b2b_logistics_broker,Logistics Broker,B2B Services,Service category,freight and logistics brokerage,15,Support,49,1.083,4,2018,2023,1.0,1.667,1.5,1.5,2,0.434,-0.484,2018-2026,HN public discussion proxy; not direct sales data
b2b_logistics_broker,Logistics Broker,B2B Services,Service category,freight and logistics brokerage,16,Dissatisfaction,2,0.5,2,2019,2019,1.0,1.667,1.5,1.5,1,-0.075,-0.357,2018-2026,HN public discussion proxy; not direct sales data
b2b_logistics_broker,Logistics Broker,B2B Services,Service category,freight and logistics brokerage,17,Replacement,13,1.5,3,2019,2022,1.0,1.667,1.5,1.5,1,-0.139,0.193,2018-2026,HN public discussion proxy; not direct sales data
b2b_logistics_broker,Logistics Broker,B2B Services,Service category,freight and logistics brokerage,18,Switching,2,1.5,1,,2023,1.0,1.667,1.5,1.5,,-0.05,-0.455,2018-2026,HN public discussion proxy; not direct sales data
b2b_logistics_broker,Logistics Broker,B2B Services,Service category,freight and logistics brokerage,19,Upgrade,7,1.0,3,2023,2023,1.0,1.667,1.5,1.5,-3,-0.065,-0.261,2018-2026,HN public discussion proxy; not direct sales data
